Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;build;cam2features;displayprotection;displayother;sar-us;gprstext;edge;bodyother;batstandby1;battalktime1;featuresother;optionalother;batmusicplayback1;sar-eu;batlife
https://www.gsmarena.com/alcatel_go_flip_v-10501.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-go-flipv.jpg;alcatel Go Flip V;Released 2019, July 11;118g, 18.7mm thickness;KaiOS 2.5.2;8GB storage, microSDHC;13;0.2%;103,295 hits;"2.8""";240x320 pixels;1 GB RAM;Snapdragon 210;1350 mAh Li-Ion;GSM 850 / 1900;HSDPA 850 / 1700(AWS) / 1900;2, 4, 5, 13;HSPA, LTE;2019, July 11;Available. Released 2019, July 11;104.9 x 52.8 x 18.7 mm (4.13 x 2.08 x 0.74 in);118 g (4.16 oz);Nano-SIM;TN TFT LCD;2.8 inches, 24.3 cm(~43.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);KaiOS 2.5.2;Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDHC (dedicated slot);8GB 1GB RAM;;2 MP;;720p@30fps;;;Wi-Fi 802.11 b/g/n, hotspot;4.2, A2DP;No;No;FM radio;microUSB 2.0;;Li-Ion 1350 mAh, removable;Black;4051S;About 80 EUR;;;;Second external TN TFT display, 1.44 inches, 128 x 128 pixels;1.08 W/kg (head)     1.32 W/kg (body);;;;;;;;;;
https://www.gsmarena.com/alcatel_3t10_2020-12041.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3t10-2020.jpg;alcatel 3T10 2020;Released 2020, Q4;475g, 9.4mm thickness;Android 10;32GB storage, microSDXC;1;0.1%;7,303 hits;"10.1""";800x1280 pixels;2 GB RAM;MT8766B;5500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41;HSPA, LTE;2020, Q4;Available. Released 2020, Q4;243.3 x 161.2 x 9.4 mm (9.58 x 6.35 x 0.37 in);475 g (1.05 lb);Nano-SIM;IPS LCD;10.1 inches, 295.8 cm(~75.4% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~149 ppi density);Android 10;MediaTek MT8766B;Quad-core 1.8 GHz;;microSDXC (dedicated slot);32GB 2GB RAM;;5 MP;;720p@30fps;5 MP;720p@30fps;Wi-Fi 802.11 a/b/g/n;5.0, A2DP, LE;No;No;No;USB Type-C 2.0, OTG;Accelerometer, proximity;Li-Po 5500 mAh, non-removable;Black;;About 170 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3x_(2020)-10490.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3x-2020.jpg;alcatel 3X (2020);Released 2020, June;186g, 9.1mm thickness;Android 10;64GB/128GB storage, microSDXC;19;0.2%;238,735 hits;"6.52""";720x1600 pixels;4/6 GB RAM;Helio P22;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2020, June;Available. Released 2020, June;165 x 75 x 9.1 mm (6.50 x 2.95 x 0.36 in);186 g (6.56 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.52 inches, 102.6 cm(~82.9% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);Android 10;Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;eMMC 5.1;"16 MP, f/1.8, (wide), 1/2.8"", 1.12µm, PDAF5 MP, f/2.2, (ultrawide), 1/5.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, (wide), 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 5000 mAh, non-removable;Black, Blue;5061U, 5061K_EEA, 5061K, 5061U_EEA;About 170 EUR;Glass front, plastic back, plastic frame;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3l_(2020)-10016.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-a3l-2020-.jpg;alcatel 3L (2020);Released 2020, May;165g, 8.5mm thickness;Android 10;64GB storage, microSDXC;17;0.2%;344,240 hits;"6.22""";720x1520 pixels;4 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2020, January;Available. Released 2020, May;158.7 x 74.6 x 8.5 mm (6.25 x 2.94 x 0.33 in);165 g (5.82 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.22 inches, 96.6 cm(~81.6% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~270 ppi density);Android 10;Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (uses shared SIM slot);64GB 4GB RAM;eMMC 5.1;"48 MP, f/1.8, (wide), 1/2.25"", 0.8µm, PDAF5 MP, f/2.4, (ultrawide/depth sensor), 1/5.0"", 1.12µm2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, (wide), 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Chameleon Blue, Dark Chrome, Agate Green;5029Y, 5029, 5029D, 5029D_EEA, 5029Y_EEA;About 150 EUR;Glass front, plastic back, plastic frame;HDR;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1s_(2020)-10017.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-a3l-2020-.jpg;alcatel 1S (2020);Released 2020, May;165g, 8.5mm thickness;Android 10;32GB storage, microSDXC;19;0.2%;334,320 hits;"6.22""";720x1520 pixels;3 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2020, January;Available. Released 2020, May;158.7 x 74.6 x 8.5 mm (6.25 x 2.94 x 0.33 in);165 g (5.82 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.22 inches, 96.6 cm(~81.6% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~270 ppi density);Android 10;Mediatek MT6762D Helio P22 (12 nm);Octa-core 1.8 GHz Cortex-A53;PowerVR GE8320;microSDXC (uses shared SIM slot);32GB 3GB RAM;eMMC 5.1;"13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, AF5 MP, f/2.2, (ultrawide/depth sensor), 1/5.0"", 1.12µm2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30fps;"5 MP, f/2.2, (wide), 1/5"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Agate Green, Power Grey;5028Y, 5028D, 5028D_EEA, 5028Y_EEA, 5028A;About 100 EUR;Glass front, plastic back, plastic frame;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1v_(2020)-10018.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-a3l-2020-.jpg;alcatel 1V (2020);Released 2020, May;160g, 8.9mm thickness;Android 10;32GB storage, microSDXC;11;0.1%;163,749 hits;"6.22""";720x1520 pixels;2 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100 - 5007U;1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - 5007U;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2020, January;Available. Released 2020, May;158.7 x 74.8 x 8.9 mm (6.25 x 2.94 x 0.35 in);160 g (5.64 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.22 inches, 96.6 cm(~81.3% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~270 ppi density);Android 10;Mediatek MT6762D Helio P22 (12 nm);Octa-core 1.8 GHz Cortex-A53;PowerVR GE8320;microSDXC (uses shared SIM slot);32GB 2GB RAM;eMMC 5.1;"13 MP, f/1.8, (wide), 1/3.1"", 1.12µm, AF5 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;"5 MP, f/2.2, (wide), 1/5"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;Prime Black, Pine Green, Metallic Black, Agate Green;5007U, 5007G, 5007A;About 80 EUR;Glass front, plastic back, plastic frame;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1b_(2020)-10019.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-1b-2020.jpg;alcatel 1B (2020);Released 2020, May;168g, 9.9mm thickness;Android 10;16GB/32GB storage, microSDXC;8;0.2%;234,969 hits;"5.5""";720x1440 pixels;2 GB RAM;Snapdragon 215;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2020, January;Available. Released 2020, May;146.1 x 71.6 x 9.9 mm (5.75 x 2.82 x 0.39 in);168 g (5.93 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 78.1 cm(~74.6% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);Android 10 (Go edition);Qualcomm QM215 Snapdragon 215 (28 nm);Quad-core 1.3 GHz Cortex-A53;Adreno 308;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 2GB RAM;eMMC 5.1;"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm, AF";LED flash, HDR;1080p@30fps;"5 MP, f/2.2, (wide), 1/5"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh battery;Prime Black, Pine Green;5002A, 5002D, 5002F, 5002I, 5002M, 5002X, 5002S, 5002R, 5002D_EEA, 5002H_EEA, 5002H, 5002B, 5002C, 5002W;About 80 EUR;Glass front, plastic back, plastic frame;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3v_(2019)-10042.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3v-2019.jpg;alcatel 3v (2019);Released 2019, Q4;197.9g, 8.4mm thickness;Android 9.0;32GB storage, microSDXC;11;0.1%;122,193 hits;"6.7""";720x1440 pixels;3 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 25, 26, 41, 66, 71;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, Q2;Available. Released 2019, Q4;174.5 x 83.3 x 8.4 mm (6.87 x 3.28 x 0.33 in);197.9 g (6.98 oz);Nano-SIM;IPS LCD;6.7 inches, 115.8 cm(~79.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~240 ppi density);Android 9.0 (Pie);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.1;16 MP, PDAF5 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP;720p@30fps;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Elegant Black;5032W;About 170 EUR;Glass front (DragonTrail Pro glass), plastic back, plastic frame;;DragonTrail Pro;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3x_(2019)-9842.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3x-2019.jpg;alcatel 3x (2019);Released 2019, Q4;178g, 8.4mm thickness;Android 9.0;64GB/128GB storage, microSDXC;32;0.2%;565,796 hits;"6.52""";720x1600 pixels;4/6 GB RAM;Helio P23;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100 - 5048Y;1, 3, 5, 7, 8, 20, 28, 38, 40 - 5048Y;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, September;Available. Released 2019, Q4;164.9 x 75.8 x 8.4 mm (6.49 x 2.98 x 0.33 in);178 g (6.28 oz);Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.52 inches, 102.6 cm(~82.1% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);Android 9.0 (Pie);Mediatek MT6763V Helio P23 (16 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);Mali-G71 MP2;microSDXC (dedicated slot);64GB 4GB RAM, 128GB 6GB RAM;eMMC 5.1;"16 MP, f/1.8, 27mm (wide), 1/2.8"", 1.12µm, PDAF8 MP, f/2.2, 17mm (ultrawide), 1/4.0"", 1.12µm5 MP, f/2.4, (depth)";Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, 25mm (wide), 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS;Yes;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;Jewelry Black, Jewelry Green, Jewelry Rose;5048Y, 5048A, 5048Y_EEA, 5048I, 5048U_EEA;About 150 EUR;Glass front, plastic back, plastic frame;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1v_(2019)-9843.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-1v-2019.jpg;alcatel 1v (2019);Released 2019, Q4;153.2g, 8.9mm thickness;Android 9.0 Pie;16GB storage, microSDXC;6;0.1%;135,934 hits;"5.5""";480x960 pixels;1-3 GB RAM;Unisoc SC9863A;2460 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 800 / 850 / 900 / 1900 / 2100 - 5001D/5001U/5001T;1, 3, 7, 8, 20, 28 - 5001D;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, September;Available. Released 2019, Q4;149.1 x 72.2 x 8.9 mm (5.87 x 2.84 x 0.35 in);153.2 g (5.40 oz);Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 78.1 cm(~72.5% screen-to-body ratio);480 x 960 pixels, 18:9 ratio (~195 ppi density);Android 9.0 Pie (Go edition);Unisoc SC9863A (28nm);Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55);IMG8322;microSDXC;16GB 1GB RAM, 16GB 2GB RAM, 16GB 3GB RAM;;"5 MP, f/2.2, 28mm (wide), 1/5.0"", 1.12µmor8 MP, f/2.2, 28mm (wide), 1/4.0"", 1.12µm";LED flash, HDR, panorama;1080p@30fps;"5 MP, f/2.2, 28mm (wide), 1/5"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (under display, optical) - market dependant, accelerometer, proximity;Li-Ion 2460 mAh, removable;Anthracite Black, Metallic Blue, Metallic Gold, Metallic Rose;5001D, 5001A, 5001U, 5001T, 5001J, 5001D_EEA;About 80 EUR;;LED flash;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3t_8-10108.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3t-8.jpg;alcatel 3T 8;Released 2018, October 08;279g, 8.3mm thickness;Android 8.1;16GB/32GB storage, microSDXC;5;0.1%;111,292 hits;"8.0""";800x1280 pixels;1-3 GB RAM;MT8765;4080 mAh Li-Po;N/A;N/A;2, 4, 5, 12, 66, 71;LTE;2018, October 08;Available. Released 2018, October 08;209.5 x 125 x 8.3 mm (8.25 x 4.92 x 0.33 in);279 g (9.84 oz);Micro-SIM;IPS LCD;8.0 inches, 185.6 cm(~70.9% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Android 8.1 (Oreo);Mediatek MT8765;Quad-core 1.28 GHz;;microSDXC (dedicated slot);16GB 1GB RAM, 32GB 2GB RAM, 32GB 3GB RAM;eMMC 5.1;"5 MP, f/2.4, (wide), 1/5.0"", 1.12µm";;1080p@30fps;"2 MP, f/2.8, (wide), 1/5.0"", 1.65µm";720p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct;4.2, A2DP, LE;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Po 4080 mAh, non-removable;Black, Blue;9027Q, 9027W, 9032X, 9032T;About 140 EUR;Glass front, plastic back, plastic frame;;;;;No;No;;;;;;;;
https://www.gsmarena.com/alcatel_smart_tab_7-9837.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-smart-tab-7-2019.jpg;alcatel Smart Tab 7;Released 2019, Q4;268g, 12mm thickness;Android 9.0;16GB storage, microSDXC;7;0.1%;78,276 hits;"7.0""";600x1024 pixels;1.5 GB RAM;MT8167D;2580 mAh Li-Ion;N/A;N/A;N/A;No;2019, September;Available. Released 2019, Q4;176 x 126 x 12 mm (6.93 x 4.96 x 0.47 in);268 g (9.45 oz);No;TN TFT LCD;7.0 inches, 137.9 cm(~62.2% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 9.0 (Pie);Mediatek MT8167D;Quad-core 1.3 GHz Cortex-A53;IMG GE8300;microSDXC (dedicated slot);16GB 1.5GB RAM;;"0.3 MP, f/2.4, 1/5.0""";;;"2 MP, f/2.4, 1/5"", 1.65µm";;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2580 mAh, non-removable;Black;;About 80 EUR;;;;;;No;No;Built-in kickstand;;;;;;;
https://www.gsmarena.com/alcatel_3t_10-9601.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3t-10-2019.jpg;alcatel 3T 10;Released 2019, Q1;440g, 9mm thickness;Android 8.1, up to Android 9.0;16GB storage, microSDXC;8;0.1%;177,833 hits;"10.0""";800x1280 pixels;2 GB RAM;MT8765WB;4080 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, Q1;260 x 156.6 x 9 mm (10.24 x 6.17 x 0.35 in);440 g (15.52 oz);Nano-SIM;IPS LCD;10.0 inches, 290.0 cm(~71.2% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~151 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie);Mediatek MT8765WB;Quad-core 1.3 GHz Cortex-A53;PowerVR GE8100;microSDXC (dedicated slot);16GB 2GB RAM;;"2 MP, f/2.8, 1/5.0"", 1.65µm";;720p@30fps;"2 MP, f/2.8, 1/5"", 1.65µm";720p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct;4.2, A2DP, LE;No;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 4080 mAh, non-removable;Prime Black, Midnight Blue;8088L, 8088Q, 8088X, 8088X_EEA;;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3l-9600.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3l.jpg;alcatel 3L;Released 2019, Q1;145g, 8mm thickness;Android 8.1;16GB storage, microSDXC;9;0.1%;225,921 hits;"5.94""";720x1560 pixels;2 GB RAM;MT6739;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, Q1;151.1 x 69.7 x 8 mm (5.95 x 2.74 x 0.31 in);145 g (5.11 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.94 inches, 86.6 cm(~82.2% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~289 ppi density);Android 8.1 (Oreo);Mediatek MT6739 (28 nm) - EuropeQualcomm SDM429 Snapdragon 429 (12 nm);Quad-core 1.5 GHz Cortex-A53 - EuropeQuad-core 1.8 GHz Cortex-A53;PowerVR GE8100 - EuropeAdreno 504;microSDXC (uses shared SIM slot);16GB 2GB RAM;eMMC 5.1;"13 MP, f/2.0, 1/3.1"", 1.12µm5 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, 1/4"", 1.12µm";720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, GALILEO;Yes (market dependent);FM radio;microUSB 2.0;Fingerprint (rear-mounted, market dependent), accelerometer, proximity;Li-Ion 3500 mAh battery;Anthracite black, Metallic Blue;5039U, 5039D, 5039D_EEA;;;HDR;Asahi Dragontrail Glass;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_3_(2019)-9599.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-3-2019.jpg;alcatel 3 (2019);Released 2019, Q1;145g, 8mm thickness;Android 8.1;32GB/64GB storage, microSDXC;13;0.1%;332,053 hits;"5.94""";720x1560 pixels;3/4 GB RAM;Snapdragon 439;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, Q1;151.1 x 69.7 x 8 mm (5.95 x 2.74 x 0.31 in);145 g (5.11 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.94 inches, 86.6 cm(~82.2% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~289 ppi density);Android 8.1 (Oreo);Qualcomm SDM439 Snapdragon 439 (12 nm);Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53);Adreno 505;microSDXC (uses shared SIM slot);32GB 3GB RAM, 64GB 4GB RAM;eMMC 5.1;"13 MP, f/2.0, 1/3.1"", 1.12µm5 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, 1/4"", 1.12µm";720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, GALILEO;Yes (market dependent);FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3500 mAh, non-removable;Blue-purple gradient, Black-blue gradien;5053K, 5053A, 5053Y, 5053D, 5053Y_EEA, 5053D_EEA;;;HDR;Asahi Dragontrail Glass;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1s-9598.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-1s.jpg;alcatel 1s;Released 2019, Q1;146g, 8.6mm thickness;Android 9.0;32GB/64GB storage, microSDXC;16;0.5%;427,464 hits;"5.5""";720x1440 pixels;3/4 GB RAM;Unisoc SC9863;3060 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, Q1;147.8 x 70.7 x 8.6 mm (5.82 x 2.78 x 0.34 in);146 g (5.15 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 78.1 cm(~74.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);Android 9.0 (Pie);Unisoc SC9863 (28nm);Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55);IMG8322;microSDXC (uses shared SIM slot);32GB 3GB RAM, 64GB 4GB RAM;;"13 MP, f/2.0, 1/3.1"", 1.12µm2 MP, (depth)";LED flash, HDR, panorama;1080p@30fps;"5 MP, f/2.2, 1/5"", 1.12µm";720p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3060 mAh, non-removable;Blue, Black, Rose, Gold;5024A, 5024D, 5024I, 5024J, 5024D_EEA, 5024F, 5024F_EEA;;;HDR;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_1x_(2019)-9510.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-1x-2019.jpg;alcatel 1x (2019);Released 2019, Q1;130g, 8.3mm thickness;Android 8.1;16GB storage, microSDXC;10;0.1%;217,968 hits;"5.5""";720x1440 pixels;2 GB RAM;MT6739;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - 5059A;1, 3, 5, 7, 8, 28, 38, 40 - 5008T;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, January;Available. Released 2019, Q1;146.4 x 68.8 x 8.3 mm (5.76 x 2.71 x 0.33 in);130 g (4.59 oz);Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 78.1 cm(~77.5% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);Android 8.1 (Oreo);Mediatek MT6739 (28 nm);Quad-core 1.5 GHz Cortex-A53;PowerVR GE8100;microSDXC;16GB 2GB RAM;eMMC 5.1;13 MP2 MP;LED flash, HDR;1080p@30fps;5 MP;720p;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted, 5008T only), accelerometer, proximity;Li-Ion 3000 mAh, removable;Pebble Blue, Pebble Black;5008T, 5008Y, 5008U, 5008R, 5008D_EEA, 5008Y_EEA, 5008D;About 120 EUR;;LED flash;;;;;;;;;;;;;
