Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;batstandby1;battalktime1;displayother;featuresother;batmusicplayback1;bodyother;displayprotection;gprstext;edge;sar-eu;sar-us;optionalother
https://www.gsmarena.com/philips_ph2-11281.php;https://fdn2.gsmarena.com/vv/bigpic/philips-ph2.jpg;Philips PH2;Released 2021, December 13;170g, 9mm thickness;Android OS, HMS;128GB storage, microSDXC;14;0.3%;67,096 hits;"6.21""";720x1520 pixels;4 GB RAM;Unisoc Tiger T310;3900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;LTE (unspecified);HSPA, LTE;2021, December 08;Available. Released 2021, December 13;156.2 x 75.3 x 9 mm (6.15 x 2.96 x 0.35 in);170 g (6.00 oz);Glass front, glass back, plastic frame;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.21 inches, 96.3 cm(~81.8% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~271 ppi density);Android OS, HMS (Huawei Mobile Services);Unisoc Tiger T310 (12nm);Quad-core (1x2.0 GHz Cortex-A75 & 3x1.8 GHz Cortex-A55);PowerVR GE8300;microSDXC;128GB 4GB RAM;eMMC 5.1;13 MP, (wide), AF2 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.2, A2DP;GPS, BDS;No;Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, proximity;Li-Ion 3900 mAh, non-removable;Black, Blue, Gold;S702;About 110 EUR;;;;;;;;;;;;
https://www.gsmarena.com/philips_ph1-11277.php;https://fdn2.gsmarena.com/vv/bigpic/philips-ph1.jpg;Philips PH1;Released 2021, December 20;194g, 9.5mm thickness;Android OS;32GB/64GB/128GB storage, microSDXC;22;0.1%;46,663 hits;"6.51""";720x1440 pixels;4 GB RAM;Unisoc Tiger T310;4700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 8, 34, 38, 39, 40, 41;HSPA, LTE;2021, December 20;Available. Released 2021, December 20;165.5 x 76.5 x 9.5 mm (6.52 x 3.01 x 0.37 in);194 g (6.84 oz);Glass front, plastic back, plastic frame;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.51 inches, 109.4 cm(~86.4% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~247 ppi density);Android OS;Unisoc Tiger T310 (12nm);Quad-core (1x2.0 GHz Cortex-A75 & 3x1.8 GHz Cortex-A55);PowerVR GE8300;microSDXC;32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM;eMMC 5.1;13 MP, (wide), AF3 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.2, A2DP;GPS, BDS;No;Unspecified;USB Type-C 2.0;Accelerometer, proximity;Li-Ion 4700 mAh, non-removable;Gray, Blue, Red;S701, Xenium S701;About 70 EUR;;;;;;;;;;;;
https://www.gsmarena.com/philips_s337-8008.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s337.jpg;Philips S337;Released 2015, November;152g, 10.4mm thickness;Android 5.1;8GB storage, microSDHC;7;N/A;229,619 hits;"5.0""";480x854 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, October. Released 2015, November;Discontinued;144.8 x 72.5 x 10.4 mm (5.70 x 2.85 x 0.41 in);152 g (5.36 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT, 256K colors;5.0 inches, 68.9 cm(~65.6% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;;;Up to 480 h (3G);Up to 6 h 40 min (3G);;;;;;;;;;
https://www.gsmarena.com/philips_s309-8009.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s309.jpg;Philips S309;Released 2015, July;127g, 10.8mm thickness;Android 5.1;8GB storage, microSDHC;4;N/A;113,658 hits;"4.0""";480x800 pixels;1 GB RAM;;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, July. Released 2015, July;Discontinued;127.6 x 64.7 x 10.8 mm (5.02 x 2.55 x 0.43 in);127 g (4.48 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT, 256K colors;4.0 inches, 45.5 cm(~55.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 5.1 (Lollipop);;Dual-core 1.0 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1600 mAh, removable;Black, Red;;;Up to 500 h (3G);Up to 9 h 30 min (3G);;;;;;;;;;
https://www.gsmarena.com/philips_v787-8011.php;https://fdn2.gsmarena.com/vv/bigpic/philips-v787.jpg;Philips V787;Released 2015, December;164g, 9.8mm thickness;Android 5.1;16GB storage, microSDHC;8;N/A;135,496 hits;"5.0""";1080x1920 pixels;2 GB RAM;;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, December. Released 2015, December;Discontinued;143 x 71.6 x 9.8 mm (5.63 x 2.82 x 0.39 in);164 g (5.78 oz);;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~67.3% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 5.1 (Lollipop);;Octa-core 1.3 GHz;;microSDHC (dedicated slot);16GB 2GB RAM;;13 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 5000 mAh, non-removable;Black;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_v377-8010.php;https://fdn2.gsmarena.com/vv/bigpic/philips-v377.jpg;Philips V377;Released 2015, December;190g, 10.9mm thickness;Android 5.1;8GB storage, microSDHC;5;N/A;88,382 hits;"5.0""";720x1280 pixels;1 GB RAM;;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/11.5 Mbps;2015, December. Released 2015, December;Discontinued;145 x 74 x 10.9 mm (5.71 x 2.91 x 0.43 in);190 g (6.70 oz);;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~64.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 5000 mAh, non-removable;Black;;;Up to 1100 h;Up to 29 h;;;;;;;;;;
https://www.gsmarena.com/philips_s616-8012.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s616.jpg;Philips S616;Released 2015, November;164g, 9.8mm thickness;Android 5.1;16GB storage, microSDXC;7;N/A;106,558 hits;"5.5""";1080x1920 pixels;2 GB RAM;;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;1, 3, 7, 8, 20, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, November. Released 2015, November;Discontinued;143 x 71.6 x 9.8 mm (5.63 x 2.82 x 0.39 in);164 g (5.78 oz);;Dual SIM;IPS LCD;5.5 inches, 83.4 cm(~81.4% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 5.1 (Lollipop);;Octa-core 1.3 GHz;;microSDXC (dedicated slot);16GB 2GB RAM;;13 MP, AF;LED flash;1080p@30fps;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 3000 mAh battery;Black;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_i928-8015.php;https://fdn2.gsmarena.com/vv/bigpic/philips-i928.jpg;Philips I928;Released 2015, September;168g, 8.2mm thickness;Android 4.4;16GB storage, microSDHC;6;N/A;94,588 hits;"6.0""";1080x1920 pixels;2 GB RAM;;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/11.5 Mbps;2015, September. Released 2015, September;Discontinued;160.1 x 81.8 x 8.2 mm (6.30 x 3.22 x 0.32 in);168 g (5.93 oz);;Dual SIM;IPS LCD;6.0 inches, 99.2 cm(~75.8% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~367 ppi density);Android 4.4 (KitKat);;Octa-core 1.7 GHz;;microSDHC (dedicated slot);16GB 2GB RAM;;13 MP, f/2.0, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 3000 mAh battery;Black, White;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_v526-8016.php;https://fdn2.gsmarena.com/vv/bigpic/philips-v526-.jpg;Philips V526;Released 2015, August;189g, 10mm thickness;Android 5.1;8GB storage, microSDXC;3;N/A;73,614 hits;"5.0""";720x1280 pixels;1 GB RAM;;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20, 38, 39, 40, 41;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, August. Released 2015, August;Discontinued;145 x 73.4 x 10 mm (5.71 x 2.89 x 0.39 in);189 g (6.67 oz);;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~64.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz;;microSDXC (dedicated slot);8GB 1GB RAM;;13 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 5000 mAh battery;Black;;;Up to 1130 h;Up to 28 h;;;;;;;;;;
https://www.gsmarena.com/philips_i908-8017.php;https://fdn2.gsmarena.com/vv/bigpic/philips-i908.jpg;Philips I908;Released 2015, August;156g, 8.8mm thickness;Android 4.4.2;16GB storage, microSDHC;4;N/A;70,976 hits;"5.0""";1080x1920 pixels;2 GB RAM;;3000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/11.5 Mbps;2015, August. Released 2015, August;Discontinued;143 x 70 x 8.8 mm (5.63 x 2.76 x 0.35 in);156 g (5.50 oz);;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~68.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 4.4.2 (KitKat);;Octa-core 1.7 GHz;;microSDHC (dedicated slot);16GB 2GB RAM;;13 MP, f/2.2, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 3000 mAh battery;Black, White;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_s396-8018.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s396.jpg;Philips S396;Released 2015, June;151g, 9.7mm thickness;Android 5.1;8GB storage, microSDXC;3;N/A;72,945 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6735P;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20, 38, 39, 40, 41;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, June. Released 2015, June;Discontinued;141.9 x 73 x 9.7 mm (5.59 x 2.87 x 0.38 in);151 g (5.33 oz);;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~66.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);Mediatek MT6735P (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720MP2;microSDXC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2300 mAh, removable;Black;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_s388-7061.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s388.jpg;Philips S388;Released 2014, Q3;136.5g, 9.1mm thickness;Android 4.2;microSDHC slot;5;N/A;166,645 hits;"4.5""";540x960 pixels; ;;1700 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2014, Q3. Released 2014, Q3;Discontinued;131 x 67.1 x 9.1 mm (5.16 x 2.64 x 0.36 in);136.5 g (4.83 oz);;Dual SIM;IPS LCD;4.5 inches, 55.8 cm(~63.5% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);;;5 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1700 mAh, removable;Black;;;;;;;;;;;;;;
https://www.gsmarena.com/philips_s308-6503.php;https://fdn2.gsmarena.com/vv/bigpic/philips-s308.jpg;Philips S308;Released 2014, May;125g, 9.7mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;216,421 hits;"4.0""";480x800 pixels;512 MB RAM;;1400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2014, May. Released 2014, May;Discontinued;126 x 64.5 x 9.7 mm (4.96 x 2.54 x 0.38 in);125 g (4.41 oz);;Dual SIM;TFT;4.0 inches, 45.5 cm(~56.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2 (Jelly Bean);;Dual-core 1.0 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP;LED flash;Yes;No;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 1400 mAh, removable;Black, Black/Red, Black/White, Black/Yellow, Black/Gray;;About 130 EUR;Up to 700 h;Up to 9 h 30 min;;;;;;;;;;
https://www.gsmarena.com/philips_w6610-6380.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w6610.jpg;Philips W6610;Released 2014, May;200g, 11.4mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;10;N/A;354,282 hits;"5.0""";540x960 pixels;1 GB RAM;;5300 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, May. Released 2014, May;Discontinued;145.4 x 74.1 x 11.4 mm (5.72 x 2.92 x 0.45 in);200 g (7.05 oz);;Dual SIM, (Mini-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~64.0% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~220 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;Yes;1.2 MP;;Wi-Fi 802.11 b/g;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 5300 mAh, removable;Black;;;Up to 1604 h;Up to 33 h;;;;;;;;;;
https://www.gsmarena.com/philips_w8578-6297.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8578.jpg;Philips W8578;Released 2014, April;217g, 21mm thickness;Android 4.2;512MB 256MB RAM storage, microSDHC slot;6;0.1%;130,752 hits;"3.5""";480x800 pixels;256 MB RAM;;2000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 3.6/0.384 Mbps;2014, April. Released 2014, April;Discontinued;116 x 60 x 21 mm (4.57 x 2.36 x 0.83 in);217 g (7.65 oz);;Dual SIM;TFT, 256K colors;3.5 inches, 34.9 cm(~50.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~267 ppi density);Android 4.2 (Jelly Bean);;;;microSDHC (dedicated slot);512MB 256MB RAM;;5 MP;LED flash;Yes;No;;Wi-Fi 802.11 b/g;2.1, EDR;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh, removable;Black;;;Up to 850 h;Up to 9 h;Secondary TFT, 256K colors240 x 320 pixels, 2.6 inches;SNS integrationMP3/WAV/WMA/eAAC+ playerMP4/H.263 playerDocument viewerPhoto viewerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_w3500-5924.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w3500.jpg;Philips W3500;Released 2013, December;170g, 9.7mm thickness;Android 4.2;1GB RAM storage, microSDHC slot;9;N/A;259,561 hits;"5.0""";480x854 pixels;1 GB RAM;;2200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2013, December. Released 2013, December;Discontinued;142 x 73.6 x 9.7 mm (5.59 x 2.90 x 0.38 in);170 g (6.00 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;5.0 inches, 68.9 cm(~65.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);1GB RAM;;5 MP;LED flash;480p@30fps;No;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 2200 mAh, removable;Black;;About 170 EUR;;;;;;;;;;;;
https://www.gsmarena.com/philips_w8555-5867.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8555.jpg;Philips W8555;Released 2013, November;200 g;Android 4.2;16GB storage, microSDHC;16;N/A;159,358 hits;"5.0""";1080x1920 pixels;2 GB RAM;;3300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2013, November. Released 2013, November;Discontinued;-;200 g (7.05 oz);;Dual SIM, (Dual stand-by);TFT;5.0 inches, 68.9 cm;1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.5 GHz;;microSDHC (dedicated slot);16GB 2GB RAM;;13 MP, AF;LED flash, panorama, HDR;1080p@30fps;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;GPS, GLONASS;Yes (MasterCard PayPass ready);No;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 3300 mAh, removable;Black;;About 340 EUR;Up to 950 h;Up to 18 h;;;;;;;;;;
https://www.gsmarena.com/philips_w7555-5900.php;https://fdn2.gsmarena.com/vv/bigpic/Philips-Xenium-W7555.jpg;Philips W7555;Released 2013, December;154g, 13.1mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;8;N/A;105,477 hits;"4.5""";540x960 pixels;1 GB RAM;;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2013, December. Released 2013, December;Discontinued;136.8 x 68.5 x 13.1 mm (5.39 x 2.70 x 0.52 in);154 g (5.43 oz);;Dual SIM, (Dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~59.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.1 (Jelly Bean);;Quad-core 1.2 GHz;;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Black/Red;;About 220 EUR;;Up to 13 h;;;Up to 35 h;;;;;;;
https://www.gsmarena.com/philips_w9588-5926.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w9588.jpg;Philips W9588;Released 2013, December;246.8g, 20.5mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;14;0.1%;145,891 hits;"3.5""";480x800 pixels;1 GB RAM;;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1;;HSPA 21.1/11.5 Mbps;2013, December. Released 2013, December;Discontinued;116.5 x 61.5 x 20.5 mm (4.59 x 2.42 x 0.81 in);246.8 g (8.71 oz);;Dual SIM;IPS LCD, 256K colors;3.5 inches, 34.9 cm(~48.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~267 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.2 GHz;;microSDHC (dedicated slot), 4 GB included;4GB 1GB RAM;;8 MP, AF;LED flash;720p@30fps;1 MP;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Black;;;Up to 603 h;Up to 16 h;Secondary external IPS, 256K colors, 480 x 800 pixels, 3.5 inches;;;;;;;;;
https://www.gsmarena.com/philips_w8568-5804.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8568.jpg;Philips W8568;Released 2013, October;214g, 18.8mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;8;N/A;132,831 hits;"4.0""";540x960 pixels;1 GB RAM;;2100 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/11.5 Mbps;2013, October. Released 2013, October;Discontinued;123.5 x 63 x 18.8 mm (4.86 x 2.48 x 0.74 in);214 g (7.55 oz);;Dual SIM;IPS LCD;4.0 inches, 44.1 cm(~56.7% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~275 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.2 GHz;;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;4.0, A2DP, LE;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;Black;;;Up to 535 h;Up to 13 h;;;;;;;;;;
https://www.gsmarena.com/philips_w8500-5801.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8500.jpg;Philips W8500;Released 2013, October;172g, 12.3mm thickness;Android 4.1;4GB storage, microSDHC slot;4;N/A;89,326 hits;"4.3""";540x960 pixels; ;;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2013, October. Released 2013, October;Discontinued;132 x 71 x 12.3 mm (5.20 x 2.80 x 0.48 in);172 g (6.07 oz);;Dual SIM, (Mini-SIM, dual stand-by);TFT;4.3 inches, 51.0 cm(~54.4% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Android 4.1 (Jelly Bean);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);4GB;;8 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Silver;;;;Up to 8 h;;;;IP67 dust/water resistant (up to 1m for 30 min);Corning Gorilla Glass;;;;;
https://www.gsmarena.com/philips_w6500-5802.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w6500.jpg;Philips W6500;Released 2013, October;150.8g, 11.8mm thickness;Android 4.2;4GB storage, microSDHC slot;6;N/A;115,342 hits;"4.3""";540x960 pixels; ;;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2013, October. Released 2013, October;Discontinued;128.7 x 66 x 11.8 mm (5.07 x 2.60 x 0.46 in);150.8 g (5.29 oz);;Dual SIM, (Mini-SIM, dual stand-by);TFT;4.3 inches, 51.0 cm(~60.0% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Android 4.2 (Jelly Bean);;Quad-core 1.2 GHz;;microSDHC (dedicated slot);4GB;;5 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;4.0, A2DP, EDR, LE;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Yellow;;;Up to 800 h;Up to 13 h;;;;;;;;;;
https://www.gsmarena.com/philips_w3568-5800.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w3568.jpg;Philips W3568;Released 2013, October;137g, 12mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;3;N/A;114,237 hits;"4.0""";480x800 pixels;512 MB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2013, October. Released 2013, October;Discontinued;126.8 x 68 x 12 mm (4.99 x 2.68 x 0.47 in);137 g (4.83 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT, 256K colors;4.0 inches, 45.5 cm(~52.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2 (Jelly Bean);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;;3.15 MP;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black/Gray;;;Up to 500 h;Up to 13 h;;;;;;;;;;
