Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;displayprotection;tbench;batlife;gprstext;edge;displayother;sar-eu;sar-us;batstandby1;battalktime1
https://www.gsmarena.com/honor_80_pro-11992.php;https://fdn2.gsmarena.com/vv/bigpic/honor-80-pro.jpg;Honor 80 Pro;Released 2022, December 02;188g, 7.8mm thickness;Android 12, MagicOS 7;128GB/256GB/512GB storage, no card slot;81;1.9%;216,748 hits;"6.78""";1224x2700 pixels;8/12 GB RAM;Snapdragon 8+ Gen 1;4800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;LTE;SA/NSA;HSPA, LTE-A, 5G;2022, November 23;Available. Released 2022, December 02;163.3 x 74.9 x 7.8 mm (6.43 x 2.95 x 0.31 in);188 g (6.63 oz);;Dual SIM (Nano-SIM, dual stand-by);;OLED, 1B colors, 120Hz, HDR, 1000 nits (peak);6.78 inches, 111.5 cm(~91.2% screen-to-body ratio);1224 x 2700 pixels (~437 ppi density);Android 12, MagicOS 7;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);Adreno 730;No;256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;;"160 MP, f/1.8, (wide), 1/1.56"", 0.75µm, PDAF50 MP, f/2.0, 122˚ (ultrawide), AF2 MP, f/2.4, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;50 MP, f/2.4, 100˚, (ultrawide)2 MP, f/2.4, (depth);HDR;4K@30fps, 1080p@30fps, gyro-EIS;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS, GALILEO, GLONASS, BDS, QZSS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, compass;Virtual proximity sensing;Li-Po 4800 mAh, non-removable;Black, Green, Blue, Pink;ANP-AN00;;;;;;;;;;;
https://www.gsmarena.com/honor_80-11993.php;https://fdn2.gsmarena.com/vv/bigpic/honor-80.jpg;Honor 80;Released 2022, December 02;180g, 7.7mm thickness;Android 12, MagicOS 7;128GB/256GB/512GB storage, no card slot;33;1.3%;109,798 hits;"6.67""";1080x2400 pixels;8/12 GB RAM;Snapdragon 782G;4800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;LTE;SA/NSA;HSPA, LTE-A, 5G;2022, November 23;Available. Released 2022, December 02;161.1 x 73.9 x 7.7 mm (6.34 x 2.91 x 0.30 in);180 g (6.35 oz);;Dual SIM (Nano-SIM, dual stand-by);;OLED, 1B colors, 120Hz, 1000 nits (peak);6.67 inches, 107.9 cm(~90.7% screen-to-body ratio);1080 x 2400 pixels (~444 ppi density);Android 12, MagicOS 7;Qualcomm Snapdragon 782G (6 nm);Octa-core (1x2.7 GHz Cortex-A78 & 3x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55);Adreno 642L;No;256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;;"160 MP, f/1.8, (wide), 1/1.56"", 0.75µm, PDAF8 MP, f/2.2, (ultrawide), AF2 MP, f/2.4, (macro)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;32 MP, f/2.4, (wide);HDR;1080p@30fps, gyro-EIS;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS, GALILEO, GLONASS, BDS, QZSS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, compass;Virtual proximity sensing;Li-Po 4800 mAh, non-removable;Black, Green, Blue, Pink;ANN-AN00;About 370 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_80_se-11995.php;https://fdn2.gsmarena.com/vv/bigpic/honor-80-se.jpg;Honor 80 SE;Released 2022, December 09;175g, 7.7mm thickness;Android 12, MagicOS 7;128GB/256GB storage, no card slot;23;0.6%;79,483 hits;"6.67""";1080x2400 pixels;8/12 GB RAM;Dimensity 900;4600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;LTE;SA/NSA;HSPA, LTE-A, 5G;2022, November 23;Available. Released 2022, December 09;161.3 x 73.4 x 7.7 mm (6.35 x 2.89 x 0.30 in);175 g (6.17 oz);;Dual SIM (Nano-SIM, dual stand-by);;OLED, 1B colors, 120Hz;6.67 inches, 107.9 cm(~91.2% screen-to-body ratio);1080 x 2400 pixels (~444 ppi density);Android 12, MagicOS 7;Mediatek MT6877 Dimensity 900 (6 nm);Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);Mali-G68 MC4;No;256GB 8GB RAM, 256GB 12GB RAM;;64 MP, f/1.8, (wide), PDAF5 MP, f/2.2, (ultrawide)2 MP, f/2.4, (macro);LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps;32 MP, f/2.4, (wide);HDR;1080p@30fps;24-bit/192kHz audio;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, proximity, compass;;Li-Po 4600 mAh, non-removable;Black, Blue, Pink, Crystal Blue;GIA-AN8;About 370 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_magic_vs_ultimate-11994.php;https://fdn2.gsmarena.com/vv/bigpic/honor-magic-vs-ultimate.jpg;Honor Magic Vs Ultimate;Released 2022, December 30;265g, 6.1mm thickness;Android 12, MagicOS 7;512GB storage, no card slot;51;1.5%;96,255 hits;"7.9""";1984x2272 pixels;16 GB RAM;Snapdragon 8+ Gen 1;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41;1, 3, 5, 8, 28, 38, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2022, November 23;Available. Released 2022, December 30;Unfolded: 160.3 x 141.5 x 6.1 mmFolded: 160.3 x 72.6 x 12.9 mm;265 g (9.35 oz);Glass front, glass back, magnesium alloy frame, titanium alloy folding mechanism;Dual SIM (Nano-SIM, dual stand-by);;Foldable OLED, 1B colors, 90Hz, HDR10+, 800 nits;7.9 inches, 199.5 cm(~87.9% screen-to-body ratio);1984 x 2272 pixels (~382 ppi density);Android 12, MagicOS 7;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.2 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510);Adreno 730;No;512GB 16GB RAM;;"54 MP, f/1.9, 27mm (wide), 1/1.49"", 1.0µm, PDAF8 MP, f/2.4, (telephoto), PDAF, 3x optical zoom, OIS50 MP, f/2.0, 13mm, 122˚ (ultrawide), AF";Dual-LED dual-tone flash, HDR, panorama;4K@30/60fps (10-bit), 1080p@30/60fps, gyro-EIS, HDR10+;16 MP, f/2.5, (wide);HDR;1080p@30fps, gyro-EIS;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5);Yes;No;USB Type-C 3.1, OTG, Display Port 1.2;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Gold, Black;FRI-AN10;About 1500 EUR;;;;;;Stylus supportCover display:OLED (nano glass-ceramic cover), 1B colors, 120Hz, HDR10+, 1200 nits, 6.45 inches, 1080 x 2560 pixels, 431 ppi;;;;
https://www.gsmarena.com/honor_magic_vs-11991.php;https://fdn2.gsmarena.com/vv/bigpic/honor-magic-vs-.jpg;Honor Magic Vs;Released 2022, December 30;261g / 267g, 6.1mm thickness;Android 13, MagicOS 7.1 - International12;256GB/512GB storage, no card slot;46;3.6%;85,776 hits;"7.9""";1984x2272 pixels;8/12 GB RAM;Snapdragon 8+ Gen 1;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41;1, 3, 5, 8, 28, 38, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2022, November 23;Available. Released 2022, December 30;Unfolded: 160.3 x 141.5 x 6.1 mmFolded: 160.3 x 72.6 x 12.9 mm;261 g / 267 g (9.21 oz);Glass front, glass back or eco leather back, magnesium alloy frame, titanium alloy folding mechanism;Dual SIM (Nano-SIM, dual stand-by);;Foldable OLED, 1B colors, 90Hz, HDR10+, 800 nits;7.9 inches, 199.5 cm(~87.9% screen-to-body ratio);1984 x 2272 pixels (~382 ppi density);Android 13, MagicOS 7.1 - InternationalAndroid 12, MagicOS 7 - China;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);Adreno 730;No;256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;;"54 MP, f/1.9, 27mm (wide), 1/1.49"", 1.0µm, PDAF8 MP, f/2.4, (telephoto), PDAF, 3x optical zoom, OIS50 MP, f/2.0, 13mm, 122˚ (ultrawide), AF";Dual-LED dual-tone flash, HDR, panorama;4K@30/60fps (10-bit), 1080p@30/60fps, gyro-EIS, HDR10+;16 MP, f/2.5, (wide);HDR;1080p@30fps, gyro-EIS;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5);Yes;No;USB Type-C 3.1, OTG, Display Port 1.2;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Cyan, Black, Orange;FRI-AN00;About 1600 EUR;;AnTuTu: 831175 (v9)GeekBench: 3971 (v5.1)GFXBench: 50fps (ES 3.1 onscreen);;;;Cover display:OLED, 1B colors, 120Hz, HDR10+, 1200 nits, 6.45 inches, 1080 x 2560 pixels, 431 ppi;;;;
https://www.gsmarena.com/honor_play_40_plus-11943.php;https://fdn2.gsmarena.com/vv/bigpic/Honor-play-40-plus.jpg;Honor Play 40 Plus;Released 2022, October 28;196g, 8.3mm thickness;Android 12, Magic UI 6.1;128GB/256GB storage, no card slot;12;0.3%;66,399 hits;"6.74""";720x1600 pixels;6/8 GB RAM;Dimensity 700;6000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE;SA/NSA;HSPA, LTE, 5G;2022, October 20;Available. Released 2022, October 28;167.5 x 76.9 x 8.3 mm (6.59 x 3.03 x 0.33 in);196 g (6.91 oz);;Dual SIM (Nano-SIM, dual stand-by);;TFT LCD, 90Hz;6.74 inches, 109.7 cm(~85.1% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~260 ppi density);Android 12, Magic UI 6.1;Mediatek MT6833 Dimensity 700 (7 nm);Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);Mali-G57 MC2;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;;50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, proximity, compass;;Li-Po 6000 mAh, non-removable;Blue, Silver, Black, Purple;RKY-AN00;About 170 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_x40_gt-11933.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x40-gt.jpg;Honor X40 GT;Released 2022, October 18;199.5g, 8.5mm thickness;Android 12, Magic UI 6.1;256GB storage, no card slot;41;0.7%;138,082 hits;"6.81""";1080x2388 pixels;8/12 GB RAM;Snapdragon 888 5G;4800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;LTE;SA/NSA;HSPA, LTE-A, 5G;2022, October 13;Available. Released 2022, October 18;166.1 x 75.8 x 8.5 mm (6.54 x 2.98 x 0.33 in);199.5 g (7.05 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD, 144Hz;6.81 inches, 112.3 cm(~89.2% screen-to-body ratio);1080 x 2388 pixels (~385 ppi density);Android 12, Magic UI 6.1;Qualcomm SM8350 Snapdragon 888 5G (5 nm);Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55);Adreno 660;No;256GB 8GB RAM, 256GB 12GB RAM;UFS 3.1;50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, panorama, HDR;"4K@30fps, 1080p@30fps; gyro-EIS";16 MP, f/2.5;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS, GLONASS, GALILEO, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, compass;Virtual proximity sensing;Li-Po 4800 mAh, non-removable;Racing Black, Black, Silver;ADT-AN00;About 300 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_play6c-11932.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-6c.jpg;Honor Play6C;Released 2022, October 15;194g, 8.7mm thickness;Android 11, Magic UI 5;128GB storage, microSDXC;7;0.2%;34,021 hits;"6.5""";720x1600 pixels;6/8 GB RAM;Snapdragon 480+ 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE;;HSPA, LTE;2022, October 13;Available. Released 2022, October 15;163.7 x 75.1 x 8.7 mm (6.44 x 2.96 x 0.34 in);194 g (6.84 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;TFT LCD;6.5 inches, 102.0 cm(~83.0% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~270 ppi density);Android 11, Magic UI 5;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);Octa-core (2x2.2 GHz Kryo 460 & 6x1.9 GHz Kryo 460);Adreno 619;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM;;13 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, proximity, compass;;Li-Po 5000 mAh, non-removable;Black, Blue, Silver;VNE-AN40;About 150 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_x6-11894.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x6.jpg;Honor X6;Released 2022, September 21;194g, 8.7mm thickness;Android 12, Magic UI 6.1;64GB/128GB storage, microSDXC;12;3.4%;176,257 hits;"6.5""";720x1600 pixels;4 GB RAM;Helio G25;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE;;HSPA, LTE;2022, September 21;Available. Released 2022, September 21;163.7 x 75.1 x 8.7 mm (6.44 x 2.96 x 0.34 in);194 g (6.84 oz);;Dual SIM (Nano-SIM, dual stand-by);;TFT LCD;6.5 inches, 102.0 cm(~83.0% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~270 ppi density);Android 12, Magic UI 6.1;Mediatek MT6762G Helio G25 (12 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);PowerVR GE8320;microSDXC;64GB 4GB RAM, 128GB 4GB RAM;;50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes (VNE-LX1 only);Unspecified;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, proximity;;Li-Po 5000 mAh, non-removable;Ocean Blue, Titanium Silver, Midnight Black;VNE-LX1, VNE-LX2;;;;;;;;;;;
https://www.gsmarena.com/honor_pad_x8-11889.php;https://fdn2.gsmarena.com/vv/bigpic/honor-pad-x8.jpg;Honor Pad X8;Released 2022, September 22;460g, 7.6mm thickness;Android 10, Magic UI 4;128GB storage, microSDXC;9;0.7%;46,386 hits;"10.1""";1200x1920 pixels;6 GB RAM;MT8786;5100 mAh Li-Po;N/A;N/A;N/A;;;2022, September 17;Available. Released 2022, September 22;240.2 x 159 x 7.6 mm (9.46 x 6.26 x 0.30 in);460 g (1.01 lb);;No;;TFT LCD;10.1 inches, 295.8 cm(~77.4% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~224 ppi density);Android 10, Magic UI 4;MediaTek MT8786;Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);Mali-G52;microSDXC (dedicated slot);128GB 6GB RAM;;5 MP;;1080p@30fps;2 MP;;;;Wi-Fi 802.11 a/b/g/n/ac, dual-band;5.1, A2DP, LE;GPS, GLONASS, BDS;No;No;USB Type-C, OTG;Accelerometer;;Li-Po 5100 mAh, non-removable;Dark Blue, Light Blue;AGM3-W09HN;About 190 EUR;;;;No;No;;;;;
https://www.gsmarena.com/honor_pad_x8_lite-11890.php;https://fdn2.gsmarena.com/vv/bigpic/honor-tab7.jpg;Honor Pad X8 Lite;Released 2022, November;460g, 7.6mm thickness;Android 12, Magic UI 6.1;32GB storage, Unspecified;6;0.2%;20,853 hits;"9.7""";800x1280 pixels; ;MT8786;5100 mAh Li-Po;N/A;N/A;N/A;;;2022, September 15;Available. Released 2022, November;240.2 x 159 x 7.6 mm (9.46 x 6.26 x 0.30 in);460 g (1.01 lb);;Nano-SIM;;IPS LCD;9.7 inches, 272.8 cm(~71.4% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~156 ppi density);Android 12, Magic UI 6.1;Mediatek MT8786;Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);;Unspecified;32GB;;5 MP;;1080p@30fps;2 MP;;720p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band;5.1, A2DP, LE;No;No;No;USB Type-C, OTG;Accelerometer;;Li-Po 5100 mAh, non-removable;Mint Blue;;;;;;No;No;;;;;
https://www.gsmarena.com/honor_x40-11875.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x40.jpg;Honor X40;Released 2022, September 15;172g, 7.9mm thickness;Android 12, Magic UI 6.1;128GB/256GB storage, no card slot;44;0.8%;185,080 hits;"6.67""";1080x2400 pixels;6-12 GB RAM;Snapdragon 695 5G;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;LTE (unspecified);SA/NSA;HSPA, LTE-A, 5G;2022, September 15;Available. Released 2022, September 15;161.6 x 73.9 x 7.9 mm (6.36 x 2.91 x 0.31 in);172 g (6.07 oz);;Dual SIM (Nano-SIM, dual stand-by);;AMOLED, 1B colors, 120Hz, 800 nits (HBM);6.67 inches, 107.4 cm(~89.9% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~395 ppi density);Android 12, Magic UI 6.1;Qualcomm SM6375 Snapdragon 695 5G (6 nm);Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver);Adreno 619;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM;;50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (macro);LED flash, panorama, HDR;1080p@30fps;8 MP, f/2.0, (wide);;1080p@30fps;24-bit/192kHz audio;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE, aptX HD;GPS, GLONASS, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;;Li-Po 5100 mAh, non-removable;Black, Green, Silver;;About 210 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_x8_5g-11718.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x8-5g.jpg;Honor X8 5G;Released 2022, August 15;194g, 8.7mm thickness;Android 11, Magic UI 4.2;128GB storage, microSDXC;12;1.6%;185,500 hits;"6.5""";720x1600 pixels;6 GB RAM;Snapdragon 480+ 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE;SA/NSA;HSPA, LTE-A, 5G;2022, July 25;Available. Released 2022, August 15;163.7 x 75.1 x 8.7 mm (6.44 x 2.96 x 0.34 in);194 g (6.84 oz);;Dual SIM (Nano-SIM, dual stand-by);;TFT LCD;6.5 inches, 102.0 cm(~83.0% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~270 ppi density);Android 11, Magic UI 4.2;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);Octa-core (2x2.2 GHz Kryo 460 & 6x1.9 GHz Kryo 460);Adreno 619;microSDXC;128GB 6GB RAM;;48 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes (VNE-N41 only);Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, proximity, compass;;Li-Po 5000 mAh, non-removable;Midnight Black, Ocean Blue;VNE-N41;;;;;;;;;;;
https://www.gsmarena.com/honor_pad_8-11712.php;https://fdn2.gsmarena.com/vv/bigpic/honor-tab8.jpg;Honor Pad 8;Released 2022, July 29;520g, 6.9mm thickness;Android 12, Magic UI 6.1;128GB storage, no card slot;16;0.9%;123,076 hits;"12.0""";1200x2000 pixels;4/6 GB RAM;Snapdragon 680 4G;7250 mAh Li-Po;N/A;N/A;N/A;;;2022, July 22;Available. Released 2022, July 29;278.5 x 174.1 x 6.9 mm (10.96 x 6.85 x 0.27 in);520 g (1.15 lb);Glass front, aluminum frame, aluminum back;No;Stylus support;IPS LCD, 1B colors, 350 nits (typ);12.0 inches, 409.9 cm(~84.5% screen-to-body ratio);1200 x 2000 pixels, 5:3 ratio (~194 ppi density);Android 12, Magic UI 6.1;Qualcomm SM6225 Snapdragon 680 4G (6 nm);Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver);Adreno 610;No;128GB 4GB RAM, 128GB 6GB RAM;;"5 MP, f/2.2, 27mm (wide), 1/5"", 1.12µm, AF";LED flash;1080p@30fps;"5 MP, f/2.2, 27mm (wide), 1/5"", 1.12µm";;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band;5.1, A2DP, LE;No;No;No;USB Type-C, OTG;Accelerometer;;Li-Po 7250 mAh, non-removable;Dark Blue, Gold, Mint;HEY-W09;About 330 EUR;;AnTuTu: 279242 (v9)GeekBench: 1545 (v5.1)GFXBench: 7.3fps (ES 3.1 onscreen);;No;No;;;;;
https://www.gsmarena.com/honor_x40i-11671.php;https://fdn2.gsmarena.com/vv/bigpic/honor-40i.jpg;Honor X40i;Released 2022, July 22;175g, 7.4mm thickness;Android 12, Magic UI 6.1;128GB/256GB storage, no card slot;20;0.3%;110,296 hits;"6.7""";1080x2388 pixels;8/12 GB RAM;Dimensity 700;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 8, 34, 38, 39, 40, 41;SA/NSA;HSPA, LTE-A, 5G;2022, July 13;Available. Released 2022, July 22;162.9 x 74.5 x 7.4 mm (6.41 x 2.93 x 0.29 in);175 g (6.17 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.7 inches, 108.7 cm(~89.6% screen-to-body ratio);1080 x 2388 pixels (~391 ppi density);Android 12, Magic UI 6.1;Mediatek MT6833 Dimensity 700 (7 nm);Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);Mali-G57 MC2;No;128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM;;50 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, compass;Virtual proximity sensing;Li-Po 4000 mAh, non-removable;Black, Silver, Green. Aurora;DIO-AN00;About 240 EUR;;;;;;;;;;
