Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;speed;cam1features;net5g;build;displayprotection;displayother;cam2features;sar-us;tbench;batlife;optionalother;sar-eu;batstandby1;battalktime1;featuresother;batmusicplayback1
https://www.gsmarena.com/lg_k52-10463.php;https://fdn2.gsmarena.com/vv/bigpic/lg-k52.jpg;LG K52;Released 2020, November 23;188g, 8.4mm thickness;Android 10;64GB storage, microSDXC;15;0.3%;240,088 hits;"6.6""";720x1600 pixels;4 GB RAM;Helio P35;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 28, 38, 66 - International;;;2020, September 23;Available. Released 2020, November 23;165 x 76.7 x 8.4 mm (6.50 x 3.02 x 0.33 in);188 g (6.63 oz);Dual SIM (Nano-SIM, dual stand-by);MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;6.6 inches, 105.2 cm(~83.1% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~266 ppi density);Android 10;Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC;64GB 4GB RAM;eMMC 5.1;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF5 MP, f/2.2, 115˚ (ultrawide), 1/5.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";1080p@30fps;"13 MP, f/2.0, 27mm (wide), 1/3.1"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n or Wi-Fi 802.11 a/b/g/n/ac, dual-band;5.0, A2DP, LE;GPS;Yes;No;USB Type-C 3.1, OTG;Fingerprint (side-mounted), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;White, Blue, Red;LMK520, LM-K520, LMK520E, LM-K520E, LMK520Y, LM-K520Y, LMK520H, LM-K520H;About 220 EUR;HSPA, LTE;Dual-LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_k42-10459.php;https://fdn2.gsmarena.com/vv/bigpic/lg-k42.jpg;LG K42;Released 2020, September 21;182g, 8.4mm thickness;Android 10, up to Android 11;64GB storage, microSDXC;20;0.3%;349,455 hits;"6.6""";720x1600 pixels;3 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28, 38 - Europe;;;2020, September 21;Available. Released 2020, September 21;165 x 76.7 x 8.4 mm (6.50 x 3.02 x 0.33 in);182 g (6.42 oz);Dual SIM (Nano-SIM, dual stand-by);MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;6.6 inches, 105.2 cm(~83.1% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~266 ppi density);Android 10, upgradable to Android 11;Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;64GB 3GB RAM;eMMC 5.1;"13 MP, 27mm (wide), 1/3.1"", 1.12µm, PDAF5 MP, f/2.2, 115˚ (ultrawide), 1/5.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";1080p@30fps;8 MP, (wide);1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;Yes (market/region dependent);No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Gray, Green;LMK420, LM-K420, LMK420H, LM-K420H, LMK420E, LM-K420E, LMK420Y, LM-K420Y;About 140 EUR;HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps;LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_k71-10458.php;https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg;LG K71;Released 2020, September 21;220g, 8.7mm thickness;Android 10;128GB storage, microSDXC;23;0.4%;270,987 hits;"6.8""";1080x2460 pixels;4 GB RAM;Helio P35;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;;2020, September 21;Available. Released 2020, September 21;171.4 x 77.7 x 8.7 mm (6.75 x 3.06 x 0.34 in);220 g (7.76 oz);Nano-SIM;Stylus;IPS LCD;6.8 inches, 109.8 cm(~82.5% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10;Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);128GB 4GB RAM;;"48 MP, (wide), 1/2.0"", 0.8µm, PDAF5 MP, 120˚, (ultrawide)5 MP, (depth)";1080p@30fps;"32 MP, (wide), 1/2.8"", 0.8µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;White;LMQ730HA, LM-Q730HA;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_wing_5g-10442.php;https://fdn2.gsmarena.com/vv/bigpic/lg-wing.jpg;LG Wing 5G;Released 2020, October 15;260g, 10.9mm thickness;Android 10;128GB/256GB storage, microSDXC;333;1.8%;1,170,549 hits;"6.8""";1080x2460 pixels;8 GB RAM;Snapdragon 765G 5G;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;2, 3, 4, 5, 7, 12, 13, 20, 28, 46, 48, 66 - USA;;;2020, September 14;Available. Released 2020, October 15;169.5 x 74.5 x 10.9 mm (6.67 x 2.93 x 0.43 in);260 g (9.17 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IP54, dust and water resistantWater-repellent coatingMIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;Rotating P-OLED;6.8 inches, 109.8 cm(~87.0% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10;Qualcomm SM7250 Snapdragon 765G 5G (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;microSDXC (uses shared SIM slot);128GB 8GB RAM, 256GB 8GB RAM;UFS 2.1;"64 MP, f/1.8, 25mm (wide), 1/1.72"", 0.8µm, PDAF, OIS13 MP, f/1.9, 117˚, (ultrawide), 1/3.4"", 1.0µm12 MP, f/2.2, 120˚, (ultrawide), 1/2.55"", 1.4µm";4K@30/60fps, 1080p@30/60fps, gyro-EIS;"Motorized pop-up 32 MP, f/1.9, 26mm (wide), 1/2.8"", 0.8µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.1, A2DP, LE, aptX;GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS;Yes;FM radio;USB Type-C 3.1, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Aurora Gray, Illusion Sky;LMF100N, LM-F100N, LM-F100V, LM-F100;About 850 EUR;HSPA, LTE-A (CA), 5G;LED flash, panorama, HDR;2, 5, 66, 260, 261 Sub6, mmWave - USA;Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame;Corning Gorilla Glass 5;Always-on displaySecondary display: G-OLED, 1080 x 1240 pixels, 3.9 inches;HDR;1.13 W/kg (head)     1.06 W/kg (body);AnTuTu: 315688 (v8)GeekBench: 7898 (v4.4), 1952 (v5.1)GFXBench: 17fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/lg_k22-10597.php;https://fdn2.gsmarena.com/vv/bigpic/lg-k22.jpg;LG K22;Released 2020, September 12;169.5g, 8.4mm thickness;Android 10;32GB/64GB storage, microSDXC;6;0.3%;238,396 hits;"6.2""";720x1520 pixels;2/3 GB RAM;Snapdragon 215;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100 - International;1, 3, 5, 7, 8, 20, 28, 38, 40 - International;;;2020, September 12;Available. Released 2020, September 12;155.7 x 75.4 x 8.4 mm (6.13 x 2.97 x 0.33 in);169.5 g (6.00 oz);Dual SIM (Nano-SIM, dual stand-by);MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD, 400 nits (typ);6.2 inches, 95.9 cm(~81.7% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~271 ppi density);Android 10;Qualcomm QM215 Snapdragon 215 (28 nm);Quad-core 1.3 GHz Cortex-A53;Adreno 308;microSDXC;32GB 2GB RAM, 64GB 3GB RAM;eMMC 5.1;"13 MP, 27mm (wide), 1/3.1"", 1.12µm, PDAF2 MP, (macro)";1080p@30fps;"5 MP, f/2.2, 24mm (wide), 1/5.0"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS;No;FM radio (market/operator dependent);microUSB 2.0, OTG;Accelerometer, proximity, compass;Li-Po 3000 mAh, non-removable;Titan, Blue;LMK200Z, LMK200E, LMK200B, LM-K200;About 140 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;LED flash, HDR;;Glass front, plastic frame, plastic back;;;;;;;;;;;;
https://www.gsmarena.com/lg_q92_5g-10368.php;https://fdn2.gsmarena.com/vv/bigpic/lg-q92.jpg;LG Q92 5G;Released 2020, August 26;193g, 8.5mm thickness;Android 10;128GB storage, microSDXC;59;0.5%;393,131 hits;"6.67""";1080x2400 pixels;6 GB RAM;Snapdragon 765G 5G;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE;;;2020, August 24;Available. Released 2020, August 26;166.5 x 77.3 x 8.5 mm (6.56 x 3.04 x 0.33 in);193 g (6.81 oz);Dual SIM (Nano-SIM, dual stand-by);IP68 dust/water resistant (up to 1.5m for 30 min)MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;6.67 inches, 107.4 cm(~83.5% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~395 ppi density);Android 10;Qualcomm SM7250 Snapdragon 765G 5G (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;microSDXC;128GB 6GB RAM;;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 120˚, 15mm (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)5 MP, f/2.4, (depth)";4K@30fps, 1080p@30fps;"32 MP, f/1.9, 26mm (wide), 1/2.8"", 0.8µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.0, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes;No;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;White, Dark Blue, Red;LM-Q920N;About 360 EUR;HSPA, LTE-A (CA), 5G;LED flash, panorama, HDR;SA/NSA;;;;HDR;;;;;;;;;
https://www.gsmarena.com/lg_q31-10451.php;https://fdn2.gsmarena.com/vv/bigpic/lg-q31.jpg;LG Q31;Released 2020, September 25;145g, 8.7mm thickness;Android 10;32GB storage, microSDXC;7;0.1%;111,819 hits;"5.7""";720x1520 pixels;3 GB RAM;Helio P22;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE;;;2020, September 17;Available. Released 2020, September 25;147.9 x 71 x 8.7 mm (5.82 x 2.80 x 0.34 in);145 g (5.11 oz);Nano-SIM;MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;5.7 inches, 81.1 cm(~77.2% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~295 ppi density);Android 10;Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;32GB 3GB RAM;eMMC 5.1;"13 MP, f/1.8, 27mm (wide), 1/3.1"", 1.12µm, PDAF5 MP, f/2.2, 120˚ (ultrawide), 1/5.0"", 1.12µm";1080p@30fps;"5 MP, f/2.2, 24mm (wide), 1/5.0"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 3000 mAh, non-removable;Silver;LM-Q310N;About 150 EUR;HSPA, LTE;LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_k31-10382.php;https://fdn2.gsmarena.com/vv/bigpic/lg-k31.jpg;LG K31;Released 2020, August 21;146g, 8.6mm thickness;Android 10, LG UX 9.1;32GB storage, microSDXC;14;0.2%;198,418 hits;"5.7""";720x1520 pixels;2 GB RAM;Helio P22;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;2, 4, 5, 12, 13, 25, 26, 41, 66, 71;;;2020, August 21;Available. Released 2020, August 21;147.8 x 71.1 x 8.6 mm (5.82 x 2.80 x 0.34 in);146 g (5.15 oz);Dual SIM (Nano-SIM, dual stand-by);MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;5.7 inches, 81.1 cm(~77.2% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~295 ppi density);Android 10, LG UX 9.1;Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC;32GB 2GB RAM;eMMC 5.1;"13 MP, f/1.8, 27mm (wide), 1/3.1"", 1.12µm, PDAF5 MP, f/2.2, 120˚ (ultrawide), 1/5.0"", 1.12µm";1080p@30fps;"5 MP, f/2.2, 24mm (wide), 1/5.0"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;No;microUSB 2.0;Fingerprint (rear-mounted), accelerometer;Li-Ion 3000 mAh, non-removable;Gray;LM-K300Q, LMK300, LGL355DL;About 130 EUR;HSPA, LTE;LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_velvet_5g_uw-10378.php;https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-5g-uw-.jpg;LG Velvet 5G UW;Released 2020, August 21;7.9mm thickness;Android 10, up to Android 11, LG UX;128GB storage, microSDXC;53;0.7%;391,162 hits;"6.8""";1080x2460 pixels;6 GB RAM;Snapdragon 765G 5G;4300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;2, 3, 4, 5, 7, 12, 13, 20, 28, 46, 48, 66;;;2020, August 19;Available. Released 2020, August 21;167.2 x 74.1 x 7.9 mm (6.58 x 2.92 x 0.31 in);-;Pre-installed Nano-SIM;IP68 dust/water resistant (up to 1.5m for 30 min)MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;P-OLED;6.8 inches, 109.8 cm(~88.6% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10, upgradable to Android 11, LG UX;Qualcomm SM7250 Snapdragon 765G 5G (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;microSDXC (uses shared SIM slot);128GB 6GB RAM;UFS 2.1;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 120˚, 15mm (ultrawide), 1/4.0"", 1.12µm5 MP, f/2.4, (depth)";4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/1.9, 29mm (standard), 1/3.06, 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.1, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer;Li-Po 4300 mAh, non-removable;Aurora Red;LM-G900V, LM-G900V;About 590 EUR;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1000/75 Mbps, 5G 2Gbps;LED flash, panorama, HDR;260, 261 mmWave;Glass front, glass back, aluminum frame;;;HDR;;;;;;;;;
https://www.gsmarena.com/lg_q61-10257.php;https://fdn2.gsmarena.com/vv/bigpic/lg-q61.jpg;LG Q61;Released 2020, May 29;8.3mm thickness;Android 9.0;64GB storage, microSDXC;31;0.4%;400,360 hits;"6.53""";1080x2340 pixels;4 GB RAM;Helio P35;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;;2020, May 21;Available. Released 2020, May 29;164.5 x 77.5 x 8.3 mm (6.48 x 3.05 x 0.33 in);-;Nano-SIM;MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;IPS LCD;6.53 inches, 104.7 cm(~82.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density);Android 9.0 (Pie);Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);64GB 4GB RAM;eMMC 5.1;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 118˚, (ultrawide)2 MP, f/2.4, (macro)5 MP, f/2.4, (depth)";1080p@30fps;16 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;Yes;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;White;LM-Q630N;About 270 EUR;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;LED flash, panorama, HDR;;;Scratch-resistant glass;;;;;;;;;;;
https://www.gsmarena.com/lg_stylo_6-10255.php;https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg;LG Stylo 6;Released 2020, May 20;219g, 8.6mm thickness;Android 10;64GB storage, microSDXC;54;0.8%;603,101 hits;"6.8""";1080x2460 pixels;3 GB RAM;Helio P35;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;;2020, May 20;Available. Released 2020, May 20;171.2 x 77.7 x 8.6 mm (6.74 x 3.06 x 0.34 in);219 g (7.72 oz);Nano-SIM;Stylus;IPS LCD;6.8 inches, 109.8 cm(~82.5% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10;Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);64GB 3GB RAM;eMMC 5.1;13 MP, (wide), PDAF5 MP, 120˚, (ultrawide)5 MP, (depth);1080p@30fps;"13 MP, 1/3.1"", 1.12µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;White;LMQ730TM, LM-Q730TM;About 200 EUR;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;LED flash, panorama, HDR;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_velvet-10340.php;https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-4g.jpg;LG Velvet;Released 2020, July 31;180g, 7.9mm thickness;Android 10, up to Android 11, LG UX 10;128GB storage, microSDXC;112;1.1%;692,544 hits;"6.8""";1080x2460 pixels;6 GB RAM;Snapdragon 845;4300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28, 38, 40;;;2020, July 28;Available. Released 2020, July 31;167.1 x 74.1 x 7.9 mm (6.58 x 2.92 x 0.31 in);180 g (6.35 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IP68 dust/water resistant (up to 1.5m for 30 min)MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;P-OLED;6.8 inches, 109.8 cm(~88.7% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10, upgradable to Android 11, LG UX 10;Qualcomm SDM845 Snapdragon 845 (10 nm);Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.8 GHz Kryo 385 Silver);Adreno 630;microSDXC (uses shared SIM slot);128GB 6GB RAM;UFS 2.1;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 120˚, 15mm (ultrawide), 1/4.0"", 1.12µm5 MP, f/2.4, (depth)";4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/1.9, 29mm (standard), 1/3.06, 1.0µm;4K@30fps, 1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS;Yes;FM radio;USB Type-C, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer;Li-Po 4300 mAh, non-removable;Black, Aurora Silver;LMG910EMW, LM-G910EMW;About 360 EUR;HSPA, LTE-A (CA);LED flash, panorama, HDR;;Glass front, glass back, aluminum frame;;;HDR;;;;;;;;;
https://www.gsmarena.com/lg_velvet_5g-10209.php;https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-.jpg;LG Velvet 5G;Released 2020, May 15;180g, 7.9mm thickness;Android 10, up to Android 13, LG UX;128GB storage, microSDXC;288;3.1%;2,036,923 hits;"6.8""";1080x2460 pixels;6/8 GB RAM;Snapdragon 765G 5G;4300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41;;;2020, May 07;Available. Released 2020, May 15;167.2 x 74.1 x 7.9 mm (6.58 x 2.92 x 0.31 in);180 g (6.35 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IP68 dust/water resistant (up to 1.5m for 30 min)MIL-STD-810G compliant**does not guarantee ruggedness or use in extreme conditions;P-OLED;6.8 inches, 109.8 cm(~88.6% screen-to-body ratio);1080 x 2460 pixels (~395 ppi density);Android 10, upgradable to Android 13, LG UX;Qualcomm SM7250 Snapdragon 765G 5G (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM;UFS 2.1;"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 120˚, 15mm (ultrawide), 1/4.0"", 1.12µm5 MP, f/2.4, (depth)";4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/1.9, 29mm (standard), 1/3.06, 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.1, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS;Yes;FM radio (market/region dependent);USB Type-C, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer;Li-Po 4300 mAh, non-removable;Aurora White, Aurora Green, Aurora Gray, Illusion Sunset, Red, Pink;LM-G900N, LM-G900EM, LM-G900, LM-G900TM;About 470 EUR;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1000/75 Mbps, 5G 2Gbps;LED flash, panorama, HDR;1, 3, 28, 78 SA/NSA;Glass front, glass back, aluminum frame;;;HDR;0.23 W/kg (head)     1.02 W/kg (body);AnTuTu: 297372 (v8)GeekBench: 1905 (v5.1)GFXBench: 16fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/lg_folder_2-10186.php;https://fdn2.gsmarena.com/vv/bigpic/lg-folder2.jpg;LG Folder 2;Released 2020, April 17;127g, 18mm thickness;Feature phone;8GB storage, microSDXC;43;0.3%;289,322 hits;"2.8""";240x320 pixels;1 GB RAM;;1470 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;LTE (unspecified);;;2020, April 14;Available. Released 2020, April 17;107.9 x 55 x 18 mm (4.25 x 2.17 x 0.71 in);127 g (4.48 oz);Nano-SIM;;IPS LCD;2.8 inches, 24.3 cm(~40.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDXC;8GB 1GB RAM;;2 MP;Yes;Uses main camera;;Wi-Fi 802.11 b/g/n;Yes;GPS;No;FM radio;Yes;;Li-Ion 1470 mAh, removable;White, Platinum Gray;;About 150 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;;;External 0.9 inches monochrome display;;;;;;;;;;
